,License #,is_ADU_builder,ADU_performance_score,Bldg-New_count,Bldg-Alter/Repair_count,Bldg-Addition_count,2020_proj_count,2019_proj_count,2018_proj_count,2017_proj_count,2016_proj_count,2015_proj_count,2014_proj_count,2013_proj_count,2020_performance,2019_performance,2018_performance,2017_performance,2016_performance,2015_performance,2014_performance,2013_performance,2020_avg_numb_insp,2019_avg_numb_insp,2018_avg_numb_insp,2017_avg_numb_insp,2016_avg_numb_insp,2015_avg_numb_insp,2014_avg_numb_insp,2013_avg_numb_insp,numb_revs,rate,Home Additions,New Constructions,Garage Constructions,< $5k,$5k-$20k,$20k-$50k,$50k-$100k,$250k-$500k,experience,non_ADU_proj_count,non_ADU_avg_insp,w_avg_time_per_insp,avg_construction_time,non_ADU_avg_time_per_insp,ADU_proj_count,non_ADU_avg_eval,Assessor Book,Assessor Page,Assessor Parcel,Tract,Block,Lot,Reference # (Old Permit #),PCIS Permit #,Status,Status Date,Permit Type,Permit Sub-Type,Permit Category,Project Number,Event Code,Initiating Office,Issue Date,Address Start,Address Fraction Start,Address End,Address Fraction End,Street Direction,Street Name,Street Suffix,Suffix Direction,Unit Range Start,Unit Range End,Zip Code,Work Description,Valuation,Floor Area-L.A. Zoning Code Definition,# of Residential Dwelling Units,# of Stories,Contractor's Business Name,Contractor Address,Contractor City,Contractor State,License Type,Principal First Name,Principal Middle Name,Principal Last Name,License Expiration Date,Applicant First Name,Applicant Last Name,Applicant Business Name,Applicant Address 1,Applicant Address 2,Applicant Address 3,Zone,Occupancy,Floor Area-L.A. Building Code Definition,Census Tract,Latitude/Longitude,permit_ID,is_ADU,Inspection Date,Inspection Result,Inspection Type,insp_count,construction_time,norm_construction_time,t0,freshness_score,proj_final_score
80,1023605.0,True,15.058249873252528,1.0,21.0,8.0,,11.0,19.0,,,,,,,11.112647334839847,18.239985453143348,,,,,,,13.272727272727273,12.263157894736842,,,,,,,,,,,,,,,,819.0,2.0,7.0,12.799745708836618,86.0,12.8,28.0,20930.0,2633.0,13.0,017,TR 7044,,161,18VN80854,18014-20000-06377,CofO Issued,2019-07-31,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2018-11-07,11939.0,,11939.0,,W,RIALTO,ST,,,,91352.0,"convert garage and add 14' x 10'-5"" to create an accessory dwelling un",30000.0,466.0,,1.0,ULTIMATE GREEN CONSTRUCTION INC,1062 BRAND BLVD,SAN FERNANDO,CA,B,ULTIMINIO,CANTE,LOPEZ,02/28/2019,BRYAN,ARIAS,,10761 CREBS AVE,,PORTER RANCH CA,R1-1-CUGU,,132.0,1212.21,,18014-20000-06377,True,2018-12-03,Partial Approval,Footing/Foundation/Slab,12,240,20.0,2017-01-01,0.627906976744186,12.558139534883722
81,1023605.0,True,15.058249873252528,1.0,21.0,8.0,,11.0,19.0,,,,,,,11.112647334839847,18.239985453143348,,,,,,,13.272727272727273,12.263157894736842,,,,,,,,,,,,,,,,819.0,2.0,7.0,12.799745708836618,86.0,12.8,28.0,20930.0,2531,025,068,TR 27424,,68,18VN77597,18016-20000-31012,CofO Issued,2019-04-17,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2018-09-26,12139.0,,12139.0,,W,VAN NUYS,BLVD,,,,91342.0,convert (e) 21' x 21'  garage into new accessory dwelling unit per ab,19000.0,407.0,,0.0,ULTIMATE GREEN CONSTRUCTION INC,1062 BRAND BLVD,SAN FERNANDO,CA,B,ULTIMINIO,CANTE,LOPEZ,02/28/2019,BRYAN,ARIAS,,10761 CREBS AVE,,PORTER RANCH CA,RS-1,,0.0,1042.04,,18016-20000-31012,True,2018-10-16,Approved,Footing/Foundation/Slab,14,183,13.071428571428571,2017-01-01,0.5888372093023255,7.696943521594683
82,1023605.0,True,15.058249873252528,1.0,21.0,8.0,,11.0,19.0,,,,,,,11.112647334839847,18.239985453143348,,,,,,,13.272727272727273,12.263157894736842,,,,,,,,,,,,,,,,819.0,2.0,7.0,12.799745708836618,86.0,12.8,28.0,20930.0,2523.0,7.0,005,TR 21039,,23,18VN68573,18016-20000-17033,CofO Issued,2019-08-22,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2018-06-01,11572.0,,11574.0,,N,NORRIS,AVE,,,,91340.0,"convert 18'-2"" x 22'-5"" attached garage to accessory dwelling unit per",22440.0,383.0,0.0,0.0,ULTIMATE GREEN CONSTRUCTION INC,1062 BRAND BLVD,SAN FERNANDO,CA,B,ULTIMINIO,CANTE,LOPEZ,02/28/2019,MARTIN,,,,,,R1-1-CUGU,,0.0,1043.1,"(34.28073, -118.42706)",18016-20000-17033,True,2018-07-05,Approved,Footing/Foundation/Slab,13,413,31.76923076923077,2017-01-01,0.48,15.249230769230769
83,1026633.0,True,15.994635036496353,2.0,2.0,,,3.0,1.0,,,,,,,30.8,26.1,,,,,,,9.666666666666666,20.0,,,,,,,,,,,,,,,,674.0,2.0,4.5,42.16449562317633,189.0,42.175,2.0,25000.0,4322.0,1.0,007,TR 5609,38,6,19VN86790,18010-30000-02113,CofO Issued,2019-08-13,Bldg-New,1 or 2 Family Dwelling,Plan Check,,,WEST LA,2019-02-07,2132.0,,2132.0,,S,MIDVALE,AVE,,,,90025.0,(n) adu per ab494 & sb229 ****only dwp clearance****,33431.0,331.0,,1.0,OMEGA CONTRACTORS INC,8039 FULTON AVENUE,NORTH HOLLYWOOD,CA,B,CLAUDIA,MARGARITA,MILLAN,05/31/2019,BROOKS,DUNN,,-,-,-,R1-1,,331.0,2672.0,,18010-30000-02113,True,2019-03-05,Approved,Excavation/Setback/Form/Re-Bar,20,161,8.05,2017-01-01,0.7134883720930233,5.743581395348838
84,1026633.0,True,15.994635036496353,2.0,2.0,,,3.0,1.0,,,,,,,30.8,26.1,,,,,,,9.666666666666666,20.0,,,,,,,,,,,,,,,,674.0,2.0,4.5,42.16449562317633,189.0,42.175,2.0,25000.0,4322.0,005,017,TR 5609,30,16,18VN75203,18010-20000-01439,CofO Issued,2020-02-14,Bldg-New,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2018-08-27,2237.0,,2237.0,,S,MIDVALE,AVE,,,,90064.0,proposeirreg. 17'x40' accessory dwelling unit (per ab 494 & sb 229) wi,55000.0,444.0,,1.0,OMEGA CONTRACTORS INC,8039 FULTON AVENUE,NORTH HOLLYWOOD,CA,B,GUSTAVO,FAJARDO,,05/31/2019,CHRIS,,,10652 DEERING AV,,CHATSWORTH,R1-1,,595.0,2678.0,"(34.04229, -118.43196)",18010-20000-01439,True,2018-09-10,Partial Approval,Excavation/Setback/Form/Re-Bar,20,522,26.1,2017-01-01,0.5609302325581396,14.640279069767443
85,617148.0,True,14.136963446562836,3.0,53.0,16.0,,9.0,19.0,9.0,9.0,16.0,6.0,4.0,,16.881172839506174,19.072600250626568,16.032335257335255,18.673456790123456,15.270551843989344,28.527777777777782,11.958333333333334,,8.333333333333334,10.0,11.0,6.444444444444445,9.3125,5.833333333333333,4.5,53.0,5.0,128.0,18.0,0.0,162.0,384.0,109.0,28.0,4.0,2596.0,67.0,7.835820895522388,18.134534604328817,132.59701492537314,18.161596860850587,5.0,23905.985074626864,7446.0,14.0,013,TR 3476,,18,17VN51356,17010-20000-02682,CofO Issued,2019-01-26,Bldg-New,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2017-10-05,1120.0,,1120.0,,W,UPLAND,AVE,,,,90732.0,"(n) 30' x 23'-10"" irregular shape two-story accessory dwelling unit &",95000.0,800.0,,2.0,TREEIUM INC,5352 LAUREL CANYON BLVD #200,VALLEY VILLAGE,CA,B,MEIR,,BARZILAI,04/30/2019,BARBARA,PADERNI,,14447 AURA ST,,"VAN NUYS,CA",R1-1XL,,1001.0,2964.02,,17010-20000-02682,True,2017-10-30,Corrections Issued,Footing/Foundation/Slab,21,453,21.571428571428573,2017-01-01,0.2576744186046512,5.5584053156146185
86,617148.0,True,14.136963446562836,3.0,53.0,16.0,,9.0,19.0,9.0,9.0,16.0,6.0,4.0,,16.881172839506174,19.072600250626568,16.032335257335255,18.673456790123456,15.270551843989344,28.527777777777782,11.958333333333334,,8.333333333333334,10.0,11.0,6.444444444444445,9.3125,5.833333333333333,4.5,53.0,5.0,128.0,18.0,0.0,162.0,384.0,109.0,28.0,4.0,2596.0,67.0,7.835820895522388,18.134534604328817,132.59701492537314,18.161596860850587,5.0,23905.985074626864,5052.0,4.0,015,ARLINGTON AND FOURTH AVENUE TRACT,,27,18VN72975,18016-20000-19699,CofO Issued,2019-04-29,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2018-07-27,2956.0,,2956.0,,S,4TH,AVE,,,,90018.0,"convert existing 1- story, 12' x 20' detached 1-car garage into an acc",9660.0,210.0,,1.0,TREEIUM INC,5352 LAUREL CANYON BLVD #200,VALLEY VILLAGE,CA,B,MEIR,,BARZILAI,04/30/2019,SIMA,MALKA,,,,,R1-1-O-HPOZ,,0.0,2190.1,"(34.02792, -118.32108)",18016-20000-19699,True,2018-09-24,Approved,Deputy Drilled-In Anchors,25,217,8.68,2017-01-01,0.532093023255814,4.618567441860465
87,617148.0,True,14.136963446562836,3.0,53.0,16.0,,9.0,19.0,9.0,9.0,16.0,6.0,4.0,,16.881172839506174,19.072600250626568,16.032335257335255,18.673456790123456,15.270551843989344,28.527777777777782,11.958333333333334,,8.333333333333334,10.0,11.0,6.444444444444445,9.3125,5.833333333333333,4.5,53.0,5.0,128.0,18.0,0.0,162.0,384.0,109.0,28.0,4.0,2596.0,67.0,7.835820895522388,18.134534604328817,132.59701492537314,18.161596860850587,5.0,23905.985074626864,4248.0,5.0,020,TR 14386,,284,18VN65927,18016-20000-03488,CofO Issued,2018-12-15,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2018-04-26,12315.0,,12315.0,,W,NAVY,ST,,,,90066.0,"convert (20'-11"" x 21') (e) detached garage to accessory dwelling unit",19000.0,404.0,,0.0,TREEIUM INC,5352 LAUREL CANYON BLVD #200,VALLEY VILLAGE,CA,B,MEIR,,BARZILAI,04/30/2019,ALI,,,6302 OWENSMOUTH,10TH FL,WOODLAND HILLS,R1V2,,0.0,2715.0,"(34.01717, -118.44331)",18016-20000-03488,True,2018-05-04,Partial Approval,PLUMBING-Rough,12,225,18.75,2017-01-01,0.44651162790697674,8.372093023255815
88,617148.0,True,14.136963446562836,3.0,53.0,16.0,,9.0,19.0,9.0,9.0,16.0,6.0,4.0,,16.881172839506174,19.072600250626568,16.032335257335255,18.673456790123456,15.270551843989344,28.527777777777782,11.958333333333334,,8.333333333333334,10.0,11.0,6.444444444444445,9.3125,5.833333333333333,4.5,53.0,5.0,128.0,18.0,0.0,162.0,384.0,109.0,28.0,4.0,2596.0,67.0,7.835820895522388,18.134534604328817,132.59701492537314,18.161596860850587,5.0,23905.985074626864,2264.0,003,020,TR 7460,7,12,18VN72350,18014-20000-03189,CofO Issued,2019-03-14,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2018-07-20,15238.0,,15238.0,,W,LA MAIDA,ST,,,,91403.0,"13'9"" x  13'9"" addition & convert (e) det. garage to accessory dwellin",25000.0,438.0,,0.0,TREEIUM INC,5352 LAUREL CANYON BLVD #200,VALLEY VILLAGE,CA,B,MEIR,,BARZILAI,04/30/2019,ALI,ZONOUZ,,,,,R1-1,,100.0,1413.02,,18014-20000-03189,True,2018-08-09,Partial Approval,PLUMBING-Rough,16,217,13.5625,2017-01-01,0.5255813953488372,7.128197674418605
89,617148.0,True,14.136963446562836,3.0,53.0,16.0,,9.0,19.0,9.0,9.0,16.0,6.0,4.0,,16.881172839506174,19.072600250626568,16.032335257335255,18.673456790123456,15.270551843989344,28.527777777777782,11.958333333333334,,8.333333333333334,10.0,11.0,6.444444444444445,9.3125,5.833333333333333,4.5,53.0,5.0,128.0,18.0,0.0,162.0,384.0,109.0,28.0,4.0,2596.0,67.0,7.835820895522388,18.134534604328817,132.59701492537314,18.161596860850587,5.0,23905.985074626864,5085.0,3.0,015,TR 5798,,76,17VN48276,17016-20000-09187,CofO Issued,2018-07-10,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2017-08-23,1019.0,,1019.0,,S,SIERRA BONITA,AVE,,,,90019.0,"convert (e) closet & portion of (e) laundry room to half bathroom, con",50000.0,187.0,,2.0,TREEIUM INC,5352 LAUREL CANYON BLVD #200,VALLEY VILLAGE,CA,B,MEIR,,BARZILAI,04/30/2019,BARBARA,,,5337 COLDWATER CYN AV,D,L A,R1-1-O,,187.0,2163.0,"(34.0569, -118.3563)",17016-20000-09187,True,2017-10-18,Approved,METHANE-Barrier,25,265,10.6,2017-01-01,0.21767441860465117,2.3073488372093025
90,993102.0,True,9.25656365806168,414.0,12.0,23.0,,63.0,87.0,77.0,94.0,92.0,36.0,,,14.77408819764195,18.069585793611626,17.756551439962333,19.542271478850516,14.226019579732649,21.065166324234948,,,14.365079365079366,12.977011494252874,12.142857142857142,9.957446808510639,13.293478260869565,9.083333333333334,,,,,,,,,,,,2197.0,445.0,12.049438202247192,17.201838846199315,182.17752808988763,17.38304354067295,4.0,306053.17235955055,6041.0,1.0,016,TR 4279,,18,19LA28295,19014-10000-00181,CofO Issued,2020-03-16,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,METRO,2019-07-08,139.0,,141.0,,E,87TH,ST,,,,90003.0,new 489 sq  addition @ the rear of the (e) front unit and convert it i,60000.0,1879.0,1.0,1.0,K N CONSULTING INC,P O BOX 410,SUNSET BEACH,CA,B,KIP,CHRISTOPHER,CYPRUS,05/31/2020,ROGER,RODRIGUEZ,,,,,[Q]C2-1,,470.0,2402.0,"(33.95918, -118.27252)",19014-10000-00181,True,2019-07-23,Corrections Issued,Footing/Foundation/Slab,29,237,8.172413793103448,2017-01-01,0.8539534883720931,6.978861267040899
91,993102.0,True,9.25656365806168,414.0,12.0,23.0,,63.0,87.0,77.0,94.0,92.0,36.0,,,14.77408819764195,18.069585793611626,17.756551439962333,19.542271478850516,14.226019579732649,21.065166324234948,,,14.365079365079366,12.977011494252874,12.142857142857142,9.957446808510639,13.293478260869565,9.083333333333334,,,,,,,,,,,,2197.0,445.0,12.049438202247192,17.201838846199315,182.17752808988763,17.38304354067295,4.0,306053.17235955055,6005.0,18.0,008,WALTERS' MAIN STREET AND MONETA AVENUE TRACT NO. 2,,116,17LA89899,17016-10000-15615,Permit Finaled,2018-07-26,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,METRO,2017-09-20,228.0,,228.0,,W,61ST,ST,,,,90003.0,"interior remodel sfd, convert dining to kitchen, kitchen to bedroom",35000.0,,,,K N CONSULTING INC,P O BOX 410,SUNSET BEACH,CA,B,KIP,CHRISTOPHER,CYPRUS,05/31/2018,RUBEN,GUTIERREZ,,19841 LEXINGTON LN,,"HUNTINGTON BEACH, CA",R2-1,,,2392.01,"(33.98411, -118.27706)",17016-10000-15615,True,2017-09-22,Not Ready for Inspection,Footing/Foundation/Slab,24,307,12.791666666666666,2017-01-01,0.24372093023255814,3.117596899224806
92,993102.0,True,9.25656365806168,414.0,12.0,23.0,,63.0,87.0,77.0,94.0,92.0,36.0,,,14.77408819764195,18.069585793611626,17.756551439962333,19.542271478850516,14.226019579732649,21.065166324234948,,,14.365079365079366,12.977011494252874,12.142857142857142,9.957446808510639,13.293478260869565,9.083333333333334,,,,,,,,,,,,2197.0,445.0,12.049438202247192,17.201838846199315,182.17752808988763,17.38304354067295,4.0,306053.17235955055,5477.0,4.0,030,NEW YORK SYNDICATE TRACT,B,30,17LA76807,17014-10000-00238,CofO Issued,2017-07-07,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,METRO,2017-02-06,4855.0,,4855.0,,E,BUCHANAN,ST,,,,90042.0,new lower level addition (296 sq ft) converting (e) crawl space of (e),35000.0,296.0,0.0,2.0,K N CONSULTING INC,P O BOX 410,SUNSET BEACH,CA,B,KIP,CHRISTOPHER,CYPRUS,05/31/2018,ROGER,RODRIGUEZ,,1008 E 18TH ST,,"LA, CA",R1-1,,296.0,1834.01,"(34.12028, -118.2098)",17014-10000-00238,True,2017-02-28,Not Ready for Inspection,BUILDING-Rough-Frame,16,129,8.0625,2017-01-01,0.03348837209302326,0.27
93,993102.0,True,9.25656365806168,414.0,12.0,23.0,,63.0,87.0,77.0,94.0,92.0,36.0,,,14.77408819764195,18.069585793611626,17.756551439962333,19.542271478850516,14.226019579732649,21.065166324234948,,,14.365079365079366,12.977011494252874,12.142857142857142,9.957446808510639,13.293478260869565,9.083333333333334,,,,,,,,,,,,2197.0,445.0,12.049438202247192,17.201838846199315,182.17752808988763,17.38304354067295,4.0,306053.17235955055,6038.0,6.0,040,FLETCHER TRACT,,7,17LA89068,17016-10000-16351,Permit Finaled,2018-08-03,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,METRO,2017-09-06,532.0,,532.0,,W,88TH,ST,,,,90044.0,interior remodel of (e) 1-story s.f.d to convert dinning room to kitch,30000.0,,,,K N CONSULTING INC,P O BOX 410,SUNSET BEACH,CA,B,KIP,CHRISTOPHER,CYPRUS,05/31/2018,RUBEN,GUTIERREZ,,19841 LEXINGTON LN. HUNINGTON,,"HUNINGTON BEACH, CA",RD5-1,,,2403.0,"(33.95716, -118.28379)",17016-10000-16351,True,2017-12-13,Approved,Floor/Roof Diaphrgm/Shear Wall,24,233,9.708333333333334,2017-01-01,0.23069767441860464,2.23968992248062
94,773770.0,True,23.01320078379599,1.0,6.0,7.0,,,4.0,4.0,4.0,1.0,,1.0,,,28.271616541353385,16.93173202614379,19.375452488687785,23.8,,11.31578947368421,,,17.5,16.0,10.25,20.0,,19.0,,,,,,,,,,,2596.0,8.0,12.75,19.652818953297857,219.75,18.917477706332196,6.0,74208.5,5069.0,20.0,022,TR 9711,,25,18WL86882,17016-10000-31452,CofO Issued,2019-08-13,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,METRO,2018-01-23,1555.0,,1555.0,,S,CURSON,AVE,,,,90019.0,convert existing garage into adu. 30 sf of garage convert to storage p,28500.0,269.0,,0.0,SOUMEKH MICHAEL N,1140 SOUTH ALFRED STREET,LOS ANGELES,CA,B,MICHAEL,NAVID,SOUMEKH,03/31/2018,IVAN,HERNANDEZ,,2275 TORRANCE BLVD,,"TORRANCE,CA",R2-1-O,,0.0,2169.0,"(34.0468, -118.36103)",17016-10000-31452,True,2018-01-24,Approved,Pre-Inspection,14,566,40.42857142857143,2017-01-01,0.36,14.554285714285715
95,773770.0,True,23.01320078379599,1.0,6.0,7.0,,,4.0,4.0,4.0,1.0,,1.0,,,28.271616541353385,16.93173202614379,19.375452488687785,23.8,,11.31578947368421,,,17.5,16.0,10.25,20.0,,19.0,,,,,,,,,,,2596.0,8.0,12.75,19.652818953297857,219.75,18.917477706332196,6.0,74208.5,4321.0,9.0,033,TR 5609,84,4,18WL87132,18016-10000-00698,CofO Issued,2019-11-14,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,METRO,2018-02-01,2018.0,,2018.0,,S,OVERLAND,AVE,,,,90025.0,convert existing detached 2-car garage to adu per ab2299 & sb 1069 per,18000.0,342.0,,,SOUMEKH MICHAEL N,1140 SOUTH ALFRED STREET,LOS ANGELES,CA,B,MICHAEL,NAVID,SOUMEKH,03/31/2018,MICHAEL,SOUMEKH,,1140 S ALFRED ST,,"LA, CA",R1-1-O,,0.0,2671.0,"(34.04838, -118.43004)",18016-10000-00698,True,2018-02-02,Conditional Approval,Footing/Foundation/Slab,13,650,50.0,2017-01-01,0.3683720930232558,18.41860465116279
96,773770.0,True,23.01320078379599,1.0,6.0,7.0,,,4.0,4.0,4.0,1.0,,1.0,,,28.271616541353385,16.93173202614379,19.375452488687785,23.8,,11.31578947368421,,,17.5,16.0,10.25,20.0,,19.0,,,,,,,,,,,2596.0,8.0,12.75,19.652818953297857,219.75,18.917477706332196,6.0,74208.5,4303.0,25.0,035,TR 11716,,52,17WL81791,17014-30000-03210,CofO Issued,2017-12-16,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,WEST LA,2017-07-12,1712.0,,1712.0,,S,HOLT,AVE,,,,90035.0,convert (e) detached garage into accessory dwelling unit per a.b. 2299,59000.0,707.0,,1.0,SOUMEKH MICHAEL N,1140 SOUTH ALFRED STREET,LOS ANGELES,CA,B,MICHAEL,NAVID,SOUMEKH,03/31/2018,MICHAEL,SOUMEKH,,,,,R1V2,,365.0,2170.02,,17014-30000-03210,True,2017-07-20,Approved,Footing/Foundation/Slab,17,149,8.764705882352942,2017-01-01,0.1786046511627907,1.5654172366621069
97,773770.0,True,23.01320078379599,1.0,6.0,7.0,,,4.0,4.0,4.0,1.0,,1.0,,,28.271616541353385,16.93173202614379,19.375452488687785,23.8,,11.31578947368421,,,17.5,16.0,10.25,20.0,,19.0,,,,,,,,,,,2596.0,8.0,12.75,19.652818953297857,219.75,18.917477706332196,6.0,74208.5,4233.0,22.0,022,TR 1971,,34,18WL94530,18016-10000-32835,CofO Issued,2019-06-20,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,METRO,2018-11-05,11824.0,,11824.0,,W,AVON,WAY,,,,90066.0,convert (e)  2-car garage to accessory dwelling unit per ab 494 and sb,35000.0,356.0,,1.0,SOUMEKH MICHAEL N,1140 SOUTH ALFRED STREET,LOS ANGELES,CA,B,MICHAEL,NAVID,SOUMEKH,03/31/2020,MICHAEL,SOUMEKH,,1140 S. ALFRED ST.,,"LOS ANGELES, CA",R3-1,,0.0,2752.0,"(33.99724, -118.41741)",18016-10000-32835,True,2018-11-20,Partial Inspection,Footing/Foundation/Slab,19,212,11.157894736842104,2017-01-01,0.626046511627907,6.985361077111383
98,773770.0,True,23.01320078379599,1.0,6.0,7.0,,,4.0,4.0,4.0,1.0,,1.0,,,28.271616541353385,16.93173202614379,19.375452488687785,23.8,,11.31578947368421,,,17.5,16.0,10.25,20.0,,19.0,,,,,,,,,,,2596.0,8.0,12.75,19.652818953297857,219.75,18.917477706332196,6.0,74208.5,4320.0,14.0,006,TR 5609,121,6,18WL91386,18014-10000-01575,CofO Issued,2019-04-18,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,METRO,2018-07-05,2228.0,1/2,2228.0,1/2,S,PARNELL,AVE,,,,90064.0,"convert (e) 18' x 19' detached garage and add 18' x 20'-6"" for (n) acc",55000.0,715.0,,0.0,SOUMEKH MICHAEL N,1140 SOUTH ALFRED STREET,LOS ANGELES,CA,B,MICHAEL,NAVID,SOUMEKH,03/31/2020,MICHAEL,SOUMEKH,,1140 S. ALFRED STREET,,"LOS ANGELES, CA",R1-1-O,,370.0,2679.02,"(34.04692, -118.42478)",18014-10000-01575,True,2018-07-16,Approved,Pre-Inspection,24,276,11.5,2017-01-01,0.5116279069767442,5.883720930232558
99,773770.0,True,23.01320078379599,1.0,6.0,7.0,,,4.0,4.0,4.0,1.0,,1.0,,,28.271616541353385,16.93173202614379,19.375452488687785,23.8,,11.31578947368421,,,17.5,16.0,10.25,20.0,,19.0,,,,,,,,,,,2596.0,8.0,12.75,19.652818953297857,219.75,18.917477706332196,6.0,74208.5,4319.0,6.0,019,TR 7260,18,8,17LA82617,17016-10000-12807,CofO Issued,2019-05-09,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,METRO,2017-05-18,2146.0,,2146.0,,S,BENECIA,AVE,,,,90025.0,"convert (e) garage 18'-2"" x 18'-2"" to adu per ab 2299 and sb 1069.  al",18000.0,295.0,1.0,1.0,SOUMEKH MICHAEL N,1140 SOUTH ALFRED STREET,LOS ANGELES,CA,B,MICHAEL,NAVID,SOUMEKH,03/31/2018,,,,,,,R1-1-O,,0.0,2671.0,"(34.05151, -118.42002)",17016-10000-12807,True,2017-12-19,Partial Approval,Pre-Inspection,25,506,20.24,2017-01-01,0.12744186046511627,2.579423255813953
100,573067.0,True,14.520242029290902,9.0,19.0,15.0,3.0,16.0,11.0,3.0,2.0,4.0,2.0,2.0,13.78095238095238,19.76358225108225,18.197938451766202,23.230936819172115,20.083333333333332,26.09828431372549,10.630952380952381,17.25,5.666666666666667,9.75,15.545454545454545,10.0,8.0,9.25,6.5,7.0,,,,,,,,,,,2735.0,31.0,9.161290322580646,21.15472981251856,177.4516129032258,20.949140654833258,12.0,75790.32258064517,6038.0,6.0,038,FLETCHER TRACT,,5,19SL66461,19016-20000-03571,CofO Issued,2019-08-13,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2019-03-07,518.0,,518.0,,W,88TH,PL,,,,90044.0,remove 4' x 30' portion and convert 17' x 30' portion of the (e) three,25000.0,464.0,,1.0,ARROW CONSTRUCTION CO,18729 CLARK DALE AVE #C,ARTESIA,CA,B,DANIEL,SPINOTTO,PASCUALE,05/31/2020,XAVIER,GONZALEZ,,4077 RIGALI AVE,#1,LOS ANGELES CA,RD5-1,,-166.0,2403.0,,19016-20000-03571,True,2019-04-01,Corrections Issued,Excavation/Setback/Form/Re-Bar,10,134,13.4,2017-01-01,0.7395348837209302,9.909767441860465
101,573067.0,True,14.520242029290902,9.0,19.0,15.0,3.0,16.0,11.0,3.0,2.0,4.0,2.0,2.0,13.78095238095238,19.76358225108225,18.197938451766202,23.230936819172115,20.083333333333332,26.09828431372549,10.630952380952381,17.25,5.666666666666667,9.75,15.545454545454545,10.0,8.0,9.25,6.5,7.0,,,,,,,,,,,2735.0,31.0,9.161290322580646,21.15472981251856,177.4516129032258,20.949140654833258,12.0,75790.32258064517,6051.0,14.0,027,TR 6478,9,39,19SL66516,19014-20000-00932,CofO Issued,2019-08-14,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2019-03-15,1124.0,,1124.0,,E,107TH,ST,,,,90002.0,add 29' x 23' to and convert the existing garage into an accessory dwe,66000.0,763.0,,0.0,ARROW CONSTRUCTION CO,18729 CLARK DALE AVE #C,ARTESIA,CA,B,DANIEL,SPINOTTO,PASCUALE,05/31/2020,XAVIER,GONZALEZ,,,,,R1-1,,565.0,2408.0,,19014-20000-00932,True,2019-03-29,Corrections Issued,BUILDING-Rough-Frame,15,138,9.2,2017-01-01,0.7469767441860465,6.872186046511628
102,573067.0,True,14.520242029290902,9.0,19.0,15.0,3.0,16.0,11.0,3.0,2.0,4.0,2.0,2.0,13.78095238095238,19.76358225108225,18.197938451766202,23.230936819172115,20.083333333333332,26.09828431372549,10.630952380952381,17.25,5.666666666666667,9.75,15.545454545454545,10.0,8.0,9.25,6.5,7.0,,,,,,,,,,,2735.0,31.0,9.161290322580646,21.15472981251856,177.4516129032258,20.949140654833258,12.0,75790.32258064517,6051.0,16.0,006,TR 6478,11,6,18SL65058,18010-20000-03376,CofO Issued,2019-05-03,Bldg-New,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2018-09-04,939.0,1/2,939.0,1/2,E,107TH,ST,,,,90002.0,new 25'-0''x 42'-6'' 1-story accessory dwelling unit per ab 494 and sb,95000.0,948.0,,1.0,DANIEL PASCUALE,18729 CLARK DALE AVE #C,ARTESIA,CA,B,DANIEL,SPINOTTO,PASCUALE,05/31/2020,XAVIER,GONZALEZ,,4077 RIGALI AV,#1,"L.A., CA",R1-1,,948.0,2408.0,"(33.93938, -118.25736)",18010-20000-03376,True,2018-09-05,Not Ready for Inspection,Excavation/Setback/Form/Re-Bar,22,240,10.909090909090908,2017-01-01,0.5683720930232559,6.200422832980973
